Gender,Percentile,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79
Men,78.8,12635,12442,12298,12232.504,12292,12511.224,12969,13467.188,14097,15089.56,16408.224,18463.176
Men,78.9,12626,12433,12291,12220,12280.126,12502.822,12959.522,13458.239,14087.388,15080.802,16397.296,18435.008
Men,79,12612.05,12424,12279.48,12211,12272,12495.42,12948.71,13452.29,14080,15068,16392.56,18405.82
Men,79.1,12601.945,12412,12266.692,12200,12263.188,12488,12936,13444.341,14070.43,15055,16382.944,18400.978
Men,79.2,12590,12401,12256,12191,12251,12482,12925.608,13435,14061.632,15036.016,16376.176,18395.272
Men,79.3,12583,12393.615,12247,12180,12236.062,12474,12917,13425.443,14052.334,15022.782,16353.408,18385.588
Men,79.4,12569,12383.67,12236,12167,12230,12465,12906,13417.494,14038,15009.008,16347.08,18375.56
Men,79.5,12562,12372,12227,12156,12221,12455.41,12894.455,13410.545,14029.07,14983.33,16338.76,18364.8
Men,79.6,12553,12364,12215,12145,12214,12446,12887.404,13401.596,14023,14978,16330.152,18337.424
Men,79.7,12547,12355,12204,12136,12203,12434,12881,13392,14018.362,14957.146,16302.936,18290.618
Men,79.8,12539.21,12344.78,12193,12123,12192,12424,12872,13382,14007,14944.304,16283.344,18247.052
Men,79.9,12532.105,12333,12187,12113,12182,12417,12860.502,13372.749,13996,14937,16280.488,18205.626
Men,80,12526,12322,12174,12099,12170,12408.4,12849.2,13362,13986,14926.4,16255.4,18189
Men,80.1,12520.79,12314,12163,12086,12158,12401,12842,13354,13975,14912.974,16243.464,18180.93
Men,80.2,12510,12304.11,12150,12074.716,12149,12393,12833,13344.902,13970,14906.992,16240.728,18165.244
Men,80.3,12505,12297.165,12139.236,12060,12137.402,12380.194,12815.047,13336,13959,14890.522,16233.984,18148.37
Men,80.4,12499,12287,12130.448,12045,12128,12371,12805,13326.004,13952,14873.592,16231.256,18124.16
Men,80.5,12493,12277,12119,12032,12116,12361.39,12793,13319,13945,14859.07,16212.68,18101.84
Men,80.6,12485,12268.33,12109,12021.348,12106.604,12349,12783.894,13308.106,13937,14842.688,16199.76,18088.928
Men,80.7,12479.265,12259,12097,12011.006,12094.338,12338,12774,13301,13928.466,14839,16184.192,18076.348
Men,80.8,12473.16,12248,12085,12001.664,12083,12329,12767,13286.208,13921.968,14825.784,16167.68,18064.512
Men,80.9,12466,12239.99,12075,11992.322,12072,12315.782,12753.964,13271.036,13914,14816.332,16159.608,18043.48
Men,81,12457.95,12230.55,12059,11984,12061,12305,12743.69,13258,13904.26,14812.76,16152.2,18011.2
Men,81.1,12448,12220,12047,11976,12052,12298,12732,13250.361,13897,14793.428,16148,17992.276
Men,81.2,12441.74,12209,12037,11967.296,12040,12289,12722,13242,13885.552,14786,16146.736,17982.592
Men,81.3,12434,12196.715,12026,11955.908,12029.742,12282,12709.537,13235.463,13873,14781.048,16133.536,17980
Men,81.4,12425,12186,12014,11943,12014.476,12273,12699.486,13227.514,13864.688,14772.072,16105.48,17980
Men,81.5,12417.425,12177,12003,11933,12003.21,12261,12685,13220,13856.98,14764.81,16091.76,17960.26
Men,81.6,12409.32,12168,11991,11921,11993,12254,12675.384,13211.232,13847.272,14755.92,16073.936,17937.72
Men,81.7,12401,12156,11981.204,11913,11986,12247,12668,13203.667,13839,14739.358,16051.752,17918.89
Men,81.8,12392.11,12144,11972,11902,11978,12236.164,12652,13191,13830,14735,16027.904,17900.564
Men,81.9,12384.005,12131.045,11961.628,11888.902,11970,12225,12637.231,13183,13818.148,14724.53,16009.536,17884.962
Men,82,12374,12118,11948,11878,11961,12217,12630,13171.92,13811.72,14712.4,15992.44,17870.64
Men,82.1,12362.795,12104,11935,11866,11951.614,12209,12617,13156.613,13804.866,14686.908,15989.744,17859.342
Men,82.2,12352.69,12092.21,11923.264,11854,11943,12201,12609.078,13143.922,13791.036,14673.824,15976.104,17841.672
Men,82.3,12341.585,12080,11912,11842.534,11935,12192,12599,13136,13784.158,14667.002,15969.36,17815.848
Men,82.4,12329.48,12069,11899,11832,11926,12181.504,12591.976,13130,13773,14658.776,15958.968,17793.768
Men,82.5,12319,12053,11886,11820,11917,12165.7,12582.85,13123,13761.45,14649.55,15943.4,17774.4
Men,82.6,12307.27,12041,11875,11812,11907.284,12157,12573.874,13114,13755.596,14633.324,15935.384,17758.136
Men,82.7,12301,12026,11864.972,11800,11900,12142.184,12562,13105,13749.742,14623,15928.64,17743.072
Men,82.8,12291.06,12014,11850,11790,11889,12131,12557,13091,13743,14607.616,15914.288,17737.288
Men,82.9,12281,12003,11840,11779,11881,12120,12548.721,13080.279,13738.034,14594.292,15891.568,17732.896
Men,83,12270,11985,11820,11765,11868.22,12114,12542,13070,13729.36,14582.26,15888.12,17704.92
Men,83.1,12259.745,11976,11807.172,11750,11856.954,12105,12536,13060.762,13721.326,14573.582,15867.384,17680.61
Men,83.2,12249,11966,11794,11737,11846.688,12097,12530,13050.864,13712,14566.904,15840,17677.92
Men,83.3,12239.535,11956,11780,11724.114,11833.422,12087,12522.517,13045.483,13702.618,14557.742,15829.824,17668.762
Men,83.4,12229,11945.87,11770,11713,11822.156,12076.196,12516,13033,13695.292,14545.064,15825.528,17643.476
Men,83.5,12211.325,11934,11755,11699,11808.89,12060.33,12505.415,13022.585,13686,14538.87,15820.88,17626.7
Men,83.6,12200.22,11926,11741.232,11689,11799,12054,12495,13016,13683,14528.32,15812.08,17621.32
Men,83.7,12191,11915,11728,11678,11791.358,12048,12488,13009,13679,14513.838,15785.968,17613.186
Men,83.8,12180,11904,11715,11663.404,11782.092,12036.124,12477.262,13000,13673.348,14507,15770.408,17602.964
Men,83.9,12169,11893,11701,11653,11771,12028.722,12467.211,12988.367,13667.494,14500.386,15758.496,17581.282
Men,84,12159.8,11882,11688,11640,11757.56,12020,12458,12971,13663.64,14490.48,15751.76,17554.92
Men,84.1,12147,11869,11676,11627.378,11746,12010.918,12447.109,12960.891,13655,14480.736,15747.096,17550.084
Men,84.2,12132.59,11858,11666,11618,11734.028,12000,12439,12951,13646,14473.708,15726.288,17549.008
Men,84.3,12116,11847,11656.716,11607.694,11721.762,11991.114,12429,12938.993,13641.078,14466.482,15681.864,17514.824
Men,84.4,12101.38,11834.42,11644,11595.352,11710,11980,12420,12930,13635.224,14456.256,15662,17483.992
Men,84.5,12093,11818,11636.14,11589,11699,11970,12413,12916,13629,14439.06,15658.32,17476.46
Men,84.6,12081,11804.53,11626,11576,11687.964,11962,12403.854,12906.146,13624,14433.804,15648.752,17466.708
Men,84.7,12068.065,11788,11612,11565,11679,11952,12394.803,12895.197,13618.662,14423.734,15637.688,17451.106
Men,84.8,12056,11778,11600,11552.984,11665,11943,12387,12885,13608.808,14400.352,15630,17437.52
Men,84.9,12042.855,11764,11586,11542,11658,11935,12375,12875.299,13603,14393.126,15628.272,17426.76
Men,85,12030,11752,11570,11528,11650,11927.3,12365.65,12867,13595.2,14381.2,15608.8,17421.7
Men,85.1,12018.29,11736,11555,11515.958,11639,11920,12358,12857,13578.246,14367.37,15599,17421.162
Men,85.2,12003.54,11723,11541.624,11499,11628.368,11913,12350.548,12846.904,13570.392,14357.448,15598,17409.344
Men,85.3,11992,11708,11528.836,11489.274,11617,11904.094,12341,12841,13557,14348.888,15584.264,17392.666
Men,85.4,11983.33,11692,11514,11476,11606,11897.692,12333.446,12829.554,13549.368,14340.996,15573.368,17381.864
Men,85.5,11971,11679,11502.26,11465.59,11599,11887.29,12325.395,12820,13539.83,14332.77,15570.44,17372.18
Men,85.6,11959.12,11668.08,11489,11452,11591.304,11881,12316.344,12809,13531.976,14328.632,15560.984,17342.432
Men,85.7,11943.03,11655,11476.368,11442,11581,11872,12309,12798.707,13527.244,14321.954,15552.48,17313.36
Men,85.8,11934,11640.19,11460.896,11428.564,11570,11864,12299.484,12790.758,13518.268,14314.092,15543.072,17291.84
Men,85.9,11923.805,11628,11445,11415,11560,11849.682,12289,12780.809,13513,14308.598,15536.76,17275.716
Men,86,11914.7,11613.3,11431,11402,11548,11841,12282.14,12771.86,13505.56,14289.92,15525.16,17274.64
Men,86.1,11905.595,11600,11416,11391,11537,11832,12272,12766,13494.412,14280,15513.824,17263.318
Men,86.2,11892.49,11582.41,11406.744,11383,11524.708,11821.952,12265,12752.962,13482.852,14262.188,15508.568,17236.956
Men,86.3,11879.155,11568,11391.956,11373,11515,11812,12255,12741,13467,14252.924,15494,17221.472
Men,86.4,11865,11551,11378,11362,11503,11803,12246.936,12732,13461.144,14245.736,15492.192,17215.016
Men,86.5,11853,11533.575,11369.38,11353,11492,11792,12238.885,12724.115,13455,14239.51,15488.72,17205.23
Men,86.6,11845.07,11520.26,11355.184,11343.828,11483.644,11784,12231,12710,13449,14234,15483.112,17193.932
Men,86.7,11831.965,11502,11345,11330.486,11471.756,11774.466,12223,12699.217,13442.582,14224,15472.768,17171.484
Men,86.8,11819.86,11491,11331.032,11319,11462,11766,12212.732,12694.268,13435.728,14213,15463,17146.736
Men,86.9,11808,11474,11319,11311,11453,11758,12206,12685.319,13424.622,14199.606,15451.832,17123.554
Men,87,11786.65,11460.85,11305,11296.46,11443,11749,12197.63,12672,13416,14193.76,15445.8,17096.4
Men,87.1,11774,11444.905,11292.652,11281.118,11435,11741,12189.579,12658.684,13406.332,14190,15431.992,17037.22
Men,87.2,11761.44,11424.96,11278,11269,11426.048,11734,12183,12651,13391.312,14185.928,15403.12,16992.592
Men,87.3,11744.335,11409.015,11267,11253,11413.782,11727,12175,12641.523,13383.458,14179,15385.912,16990.978
Men,87.4,11734.46,11391,11254.288,11237.092,11400,11723,12163,12633,13373.604,14171.476,15369.944,16987.456
Men,87.5,11719.125,11374.125,11239,11225,11391,11715.25,12150,12624,13367.75,14168.25,15364,16981
Men,87.6,11703.04,11361,11224.712,11214,11379,11708,12138,12613,13361.896,14163,15347.28,16973.104
Men,87.7,11692,11348.235,11211,11202,11372,11698.446,12125.546,12606.454,13356.042,14154.99,15336.168,16963.958
Men,87.8,11676.62,11332,11198,11185,11361,11692,12115,12597,13348,14146,15330.96,16946.44
Men,87.9,11664,11320.345,11182,11170,11355,11683,12101,12584.829,13335.334,14136,15319.448,16924.92
Men,88,11649.6,11304.4,11168,11159.04,11349,11674.24,12090.12,12577,13324,14127.24,15313.6,16889.76
Men,88.1,11629,11291,11151.772,11145,11341,11664,12081,12569,13317,14118.894,15308.92,16851.562
Men,88.2,11616,11279,11140,11132.356,11329,11656,12071,12560,13311,14106.668,15303.544,16842.776
Men,88.3,11601.285,11266,11127,11122.014,11321.122,11653,12058,12555,13301.918,14096.442,15297.448,16835.19
Men,88.4,11580.18,11249.62,11110,11111,11311.856,11648,12043.916,12546.084,13292.064,14086.216,15290.256,16827.12
Men,88.5,11565.225,11229,11093.62,11098,11302,11641.23,12032.865,12538.135,13284,14078.94,15281.2,16817.75
Men,88.6,11544.97,11216,11078.832,11087,11295,11632,12018,12532,13272.356,14061.764,15270.656,16804.3
Men,88.7,11524,11200,11065,11077,11287,11626.426,12007.763,12525.237,13264.506,14046.538,15256.336,16790.644
Men,88.8,11510.76,11185.84,11047.256,11070,11278,11619,11998.712,12521,13256.296,14036.936,15254.432,16776.656
Men,88.9,11493,11164.895,11031,11057.962,11270,11611.622,11991.322,12512.339,13240,14025.172,15248.744,16766.616
Men,89,11470.55,11149,11015,11046,11259,11604,11982,12506,13234.94,14013,15237,16760.16
Men,89.1,11450.445,11133,10998,11035,11247,11597,11974,12504,13226.086,14005.634,15229.24,16755.494
Men,89.2,11432.68,11109,10983.104,11023,11235,11588,11967.016,12499,13215.232,13998.448,15224.464,16751.728
Men,89.3,11413,11087.115,10971,11012,11223.462,11575,11956,12491,13204,13986.092,15219.504,16744.056
Men,89.4,11393,11068,10949,11000,11210.392,11566,11952,12485.594,13195.048,13974.956,15215.048,16735.448
Men,89.5,11372.025,11050,10931.74,10986,11201,11555,11941.355,12478,13187.67,13962.38,15214.28,16734.49
Men,89.6,11355.92,11026,10915.952,10978,11191,11547,11932.304,12470,13173,13937,15200.176,16733.184
Men,89.7,11341.815,11013,10901,10965,11180,11540,11921.253,12458,13166,13927.556,15171.816,16724.038
Men,89.8,11321.71,10995,10882,10952,11172,11528.004,11913,12453.798,13160,13919.156,15141.648,16715.512
Men,89.9,11308.815,10977,10864.588,10938,11157.866,11521,11903,12447.849,13151.508,13904.13,15125.376,16709.056
Men,90,11288.5,10962,10848.8,10927,11145.6,11513,11897.1,12437,13144.2,13893.2,15103,16702.2
Men,90.1,11274,10942.555,10835,10914.858,11135,11505.798,11885.049,12432,13132,13886.748,15085,16694.668
Men,90.2,11254.58,10918,10820.448,10899,11118,11498.396,11877.998,12422,13124.692,13878.296,15073.664,16682.444
Men,90.3,11233.37,10890,10808,10887.174,11106.802,11486.994,11868,12415,13115.676,13871.922,15058.448,16665.766
Men,90.4,11216.08,10872.44,10798,10875,11095,11476,11860,12408.104,13105.968,13865.392,15040.248,16652.96
Men,90.5,11197.925,10852.775,10786.86,10860.49,11086,11466.19,11850,12401,13090.52,13853,15025,16642.2
Men,90.6,11178,10828.83,10777.072,10848.148,11078,11457,11841.794,12392.206,13080.276,13842.976,15022.552,16601.052
Men,90.7,11164.765,10815.885,10771,10838,11068,11450,11833,12380,13068.422,13834.018,15002.448,16552.094
Men,90.8,11143.66,10796,10763,10826,11057,11442,11820.692,12374.308,13063.136,13825.168,14981.68,16542.952
Men,90.9,11121.11,10786,10754.708,10811.122,11049,11432.582,11811.641,12360,13050,13806.566,14959.976,16536.16
Men,91,11106.45,10777,10745,10800,11041.94,11420.18,11801,12353,13040,13800.34,14953.68,16525.4
Men,91.1,11081.345,10767,10736.132,10791,11030,11406,11793,12341.461,13027.006,13784.684,14950.016,16512.988
Men,91.2,11060,10759,10731,10783,11019,11394,11782.488,12330.024,13018,13765.888,14941.376,16494.696
Men,91.3,11040,10749.215,10726,10773.754,11012,11385,11769.437,12321,13010.298,13760.662,14922.448,16477.18
Men,91.4,11023.06,10740,10718,10767,11002,11377.144,11758,12312.228,13004,13754.872,14913.776,16461.04
Men,91.5,11001,10731,10710.98,10761,10993,11368,11748.335,12304,12991,13752,14905.36,16449.22
Men,91.6,10980.64,10722,10704,10755,10981,11362.536,11738.568,12292.716,12984.736,13734.968,14900.296,16441.688
Men,91.7,10956.715,10714,10696,10749,10971,11350,11730.233,12284,12975.646,13719.032,14896.088,16437.616
Men,91.8,10926,10705.49,10687,10741,10961,11339,11719,12275.818,12962.028,13709.532,14889.816,16435.464
Men,91.9,10899,10697.545,10675.828,10733,10951,11327.562,11706,12266.869,12953.174,13705.306,14883.696,16434.578
Men,92,10863.8,10687,10666,10727,10942,11317.16,11695,12260.92,12944.32,13683.04,14858.64,16434.04
Men,92.1,10839,10676,10656,10722,10930,11307,11685,12253,12931.466,13668.416,14850.008,16422.048
Men,92.2,10815.19,10668,10645,10714,10916.748,11294.356,11673,12239.022,12916,13648.512,14838.12,16409.964
Men,92.3,10797.085,10656,10637,10707,10903,11281,11664,12229,12907.758,13644.402,14800.256,16409.426
Men,92.4,10781.96,10643.82,10625,10701,10893.216,11269,11653.876,12216.248,12895.904,13635.176,14761.656,16402.504
Men,92.5,10766,10632.875,10612.1,10695,10881.95,11259,11640.825,12206,12884.05,13626.85,14730,16371.3
Men,92.6,10753,10622.93,10599,10687,10872.684,11250,11632,12192.452,12875.392,13617.172,14724.464,16338.78
Men,92.7,10738,10608.985,10586.524,10678,10861,11241,11620.723,12181.277,12858.684,13606.494,14719.096,16303.81
Men,92.8,10728,10598,10575.736,10670,10852,11230,11602.672,12173,12842,13597.088,14703.992,16284.944
Men,92.9,10715.455,10586,10564.896,10661,10838,11219,11591.621,12158.758,12825,13571.322,14702.256,16282.792
Men,93,10706,10571,10551.16,10653,10827,11208,11578.57,12147,12813,13559.82,14681.16,16261.94
Men,93.1,10696.245,10559,10538,10645,10817.354,11197.738,11567.519,12135.481,12803.926,13549.564,14657.136,16230.198
Men,93.2,10687.14,10546,10525,10638,10808.088,11187.336,11557.936,12125,12795.144,13538.736,14632.104,16212.6
Men,93.3,10676,10530.315,10509.796,10626.914,10795,11173,11543,12114.583,12782.654,13520.71,14598.056,16199.15
Men,93.4,10664,10516.37,10496,10616,10786.556,11158.064,11532,12105.268,12771.728,13514.832,14568.92,16188.16
Men,93.5,10650,10501.425,10487,10606,10778,11146.13,11518.315,12095,12758.06,13504,14492.84,16177.13
Men,93.6,10639,10486,10478,10596,10770.024,11129,11509,12078.944,12746,13485.64,14467.808,16161.528
Men,93.7,10622,10474,10468,10587,10763,11116.326,11496.213,12067.787,12732.604,13466.142,14461.472,16145.926
Men,93.8,10613.51,10459.59,10454.856,10577,10755,11100,11483,12057,12712,13458.024,14445.216,16130.324
Men,93.9,10597,10447.645,10439,10566,10745,11090,11474,12043,12699.188,13440.572,14425.752,16109.626
Men,94,10582.3,10435,10425,10558.52,10736,11077,11456.06,12023.88,12687.24,13427.8,14383.92,16078.96
Men,94.1,10567.195,10421,10409.492,10547,10728,11054.436,11441,12013.991,12664.316,13403.004,14361.056,16052.422
Men,94.2,10554,10406,10395,10536.672,10721,11033.316,11430.958,12000.21,12646.532,13393.216,14331.952,16030.364
Men,94.3,10537,10395,10384,10523,10712,11021.914,11414,11984.186,12627.712,13383,14309.856,16009.976
Men,94.4,10515.64,10382,10369,10512,10704,11005,11398.856,11969.144,12619.824,13372.624,14306.216,15990.608
Men,94.5,10492.775,10368.95,10357.34,10497.81,10696,10991,11388.805,11955.39,12607.94,13359.58,14299.28,15904
Men,94.6,10474,10352,10348.552,10485,10686,10972,11380.754,11940.246,12600,13344.632,14279.952,15796.4
Men,94.7,10461,10340.085,10335.764,10476,10678,10957.306,11369,11928.297,12586,13313.912,14238.288,15747.606
Men,94.8,10444.46,10324,10323,10466.784,10670,10942.904,11351.652,11917.348,12575.224,13302.512,14230.816,15706.04
Men,94.9,10427.71,10305,10305.188,10452.442,10662,10927.502,11337,11905,12560.108,13287.208,14221.608,15684.52
Men,95,10414.25,10291,10294.4,10440,10652.3,10907,11324.55,11890.8,12539,13269.1,14188.6,15664.8
Men,95.1,10398.145,10274,10278.612,10429,10637.034,10889.396,11314,11880.501,12527.384,13247.444,14164.536,15652.964
Men,95.2,10378.08,10259,10260.824,10414.416,10625,10876.296,11300.448,11870,12514.976,13227.848,14156,15642.184
Men,95.3,10360,10241,10247,10397.074,10610.502,10853.894,11282.397,11856,12504,13221.622,14153.184,15633.576
Men,95.4,10346,10227,10233,10383.732,10600.236,10837.492,11262.346,11825.308,12477,13210,14149.56,15619.172
Men,95.5,10330.725,10210,10214,10365.39,10587,10814.18,11243.295,11810.41,12466,13197.68,14128.68,15598.19
Men,95.6,10310.62,10196.58,10200,10351.048,10572,10802.376,11228.244,11794,12451.576,13162.944,14110.536,15579.832
Men,95.7,10289,10185,10184.884,10335.706,10562,10786.286,11214.579,11781.035,12426.722,13150,14103.832,15563.154
Men,95.8,10262.64,10168,10167.192,10317,10551,10778.884,11194.142,11758,12402,13137,14086,15548.496
Men,95.9,10240.305,10153,10154.308,10301,10538.906,10764,11170.182,11741.909,12378.042,13119.394,14082.704,15534.508
Men,96,10222,10142,10142,10288,10524.64,10753,11152.08,11723,12360.32,13074.92,14071.28,15482.6
Men,96.1,10193,10128.855,10123.732,10270.338,10514,10745,11136.989,11696.033,12348.53,13050.07,14057.264,15427.82
Men,96.2,10171.99,10116.91,10106.944,10255.996,10497,10732,11111,11666,12323.26,13036.764,14022.936,15422.44
Men,96.3,10144,10101,10093,10234.654,10481,10721,11097,11654.113,12302.99,13024.706,13964.168,15410.574
